REGIÃO,DATA FINAL,PREÇO MÉDIO REVENDA
SUL,2004-06-12,1.064
SUL,2004-06-19,1.071
SUL,2004-06-26,1.072
SUL,2004-07-03,1.066
SUL,2004-07-10,1.061
SUL,2004-07-17,1.055
SUL,2004-07-24,1.06
SUL,2004-07-31,1.132
SUL,2004-08-07,1.177
SUL,2004-08-14,1.191
SUL,2004-08-21,1.192
SUL,2004-08-28,1.192
SUL,2004-09-04,1.192
SUL,2004-09-11,1.192
SUL,2004-09-18,1.192
SUL,2004-09-25,1.192
SUL,2004-10-02,1.192
SUL,2004-10-09,1.192
SUL,2004-10-16,1.192
SUL,2004-10-23,1.192
SUL,2004-10-30,1.196
SUL,2004-11-06,1.168
SUL,2004-11-13,1.168
SUL,2004-11-20,1.168
SUL,2004-11-27,1.168
SUL,2004-12-04,1.168
SUL,2004-12-11,1.168
SUL,2004-12-18,1.168
SUL,2004-12-25,1.168
SUL,2005-01-01,1.168
SUL,2005-01-08,1.197
SUL,2005-01-15,1.199
SUL,2005-01-22,1.199
SUL,2005-01-29,1.199
SUL,2005-02-05,1.199
SUL,2005-02-12,1.201
SUL,2005-02-19,1.2
SUL,2005-02-26,1.204
SUL,2005-03-05,1.203
SUL,2005-03-12,1.207
SUL,2005-03-19,1.212
SUL,2005-03-26,1.212
SUL,2005-04-02,1.212
SUL,2005-04-09,1.214
SUL,2005-04-16,1.22
SUL,2005-04-23,1.22
SUL,2005-04-30,1.222
SUL,2005-05-07,1.224
SUL,2005-05-14,1.225
SUL,2005-05-21,1.226
SUL,2005-05-28,1.227
SUL,2005-06-04,1.228
SUL,2005-06-11,1.191
SUL,2005-06-18,1.154
SUL,2005-06-25,1.143
SUL,2005-07-02,1.148
SUL,2005-07-09,1.207
SUL,2005-07-16,1.229
SUL,2005-07-23,1.229
SUL,2005-07-30,1.23
SUL,2005-08-06,1.23
SUL,2005-08-13,1.231
SUL,2005-09-03,1.258
SUL,2005-09-10,1.253
SUL,2005-09-17,1.301
SUL,2005-09-24,1.319
SUL,2005-10-01,1.341
SUL,2005-10-08,1.293
SUL,2005-10-15,1.293
SUL,2005-10-22,1.295
SUL,2005-10-29,1.291
SUL,2005-11-05,1.295
SUL,2005-11-12,1.296
SUL,2005-11-19,1.286
SUL,2005-11-26,1.328
SUL,2005-12-03,1.329
SUL,2005-12-10,1.326
SUL,2005-12-17,1.329
SUL,2005-12-24,1.328
SUL,2005-12-31,1.296
SUL,2006-01-07,1.296
SUL,2006-01-14,1.296
SUL,2006-01-21,1.329
SUL,2006-01-28,1.328
SUL,2006-02-04,1.329
SUL,2006-02-11,1.329
SUL,2006-02-18,1.328
SUL,2006-02-25,1.328
SUL,2006-03-04,1.329
SUL,2006-03-11,1.329
SUL,2006-03-18,1.325
SUL,2006-03-25,1.325
SUL,2006-04-01,1.326
SUL,2006-04-08,1.329
SUL,2006-04-15,1.326
SUL,2006-04-22,1.322
SUL,2006-04-29,1.322
SUL,2006-05-06,1.329
SUL,2006-05-13,1.329
SUL,2006-05-20,1.329
SUL,2006-05-27,1.329
SUL,2006-06-03,1.325
SUL,2006-06-10,1.372
SUL,2006-06-17,1.374
SUL,2006-06-24,1.371
SUL,2006-07-01,1.369
SUL,2006-07-08,1.374
SUL,2006-07-15,1.372
SUL,2006-07-22,1.45
SUL,2006-07-29,1.453
SUL,2006-08-05,1.453
SUL,2006-08-12,1.449
SUL,2006-08-19,1.447
SUL,2006-08-26,1.45
SUL,2006-09-02,1.449
SUL,2006-09-09,1.451
SUL,2006-09-16,1.449
SUL,2006-09-23,1.449
SUL,2006-09-30,1.449
SUL,2006-10-07,1.434
SUL,2006-10-14,1.445
SUL,2006-10-21,1.451
SUL,2006-10-28,1.449
SUL,2006-11-04,1.499
SUL,2006-11-11,1.499
SUL,2006-11-18,1.451
SUL,2006-11-25,1.499
SUL,2006-12-02,1.457
SUL,2006-12-09,1.491
SUL,2006-12-16,1.448
SUL,2006-12-23,1.456
SUL,2006-12-30,1.457
SUL,2007-01-06,1.448
SUL,2007-01-13,1.457
SUL,2007-01-20,1.455
SUL,2007-01-27,1.45
SUL,2007-02-03,1.453
SUL,2007-02-10,1.454
SUL,2007-02-17,1.451
SUL,2007-02-24,1.499
SUL,2007-03-03,1.453
SUL,2007-03-10,1.45
SUL,2007-03-17,1.454
SUL,2007-03-24,1.451
SUL,2007-03-31,1.454
SUL,2007-04-07,1.452
SUL,2007-04-14,1.454
SUL,2007-04-21,1.453
SUL,2007-04-28,1.453
SUL,2007-05-05,1.453
SUL,2007-05-12,1.453
SUL,2007-05-19,1.453
SUL,2007-05-26,1.453
SUL,2007-06-02,1.453
SUL,2007-06-09,1.442
SUL,2007-06-16,1.408
SUL,2007-06-23,1.351
SUL,2007-06-30,1.292
SUL,2007-07-07,1.283
SUL,2007-07-14,1.323
SUL,2007-07-21,1.319
SUL,2007-07-28,1.305
SUL,2007-08-04,1.323
SUL,2007-08-11,1.323
SUL,2007-08-18,1.322
SUL,2007-08-25,1.315
SUL,2007-09-01,1.316
SUL,2007-09-08,1.312
SUL,2007-09-15,1.309
SUL,2007-09-22,1.312
SUL,2007-09-29,1.299
SUL,2007-10-06,1.287
SUL,2007-10-13,1.306
SUL,2007-10-20,1.301
SUL,2007-10-27,1.299
SUL,2007-11-03,1.301
SUL,2007-11-10,1.307
SUL,2007-11-17,1.352
SUL,2007-11-24,1.419
SUL,2007-12-01,1.422
SUL,2007-12-08,1.463
SUL,2007-12-15,1.497
SUL,2007-12-22,1.458
SUL,2007-12-29,1.474
SUL,2008-01-05,1.499
SUL,2008-01-12,1.497
SUL,2008-01-19,1.478
SUL,2008-01-26,1.461
SUL,2008-02-02,1.447
SUL,2008-02-09,1.437
SUL,2008-02-16,1.363
SUL,2008-02-23,1.313
SUL,2008-03-01,1.306
SUL,2008-03-08,1.418
SUL,2008-03-15,1.442
SUL,2008-03-22,1.436
SUL,2008-03-29,1.418
SUL,2008-04-05,1.417
SUL,2008-04-12,1.412
SUL,2008-04-19,1.383
SUL,2008-04-26,1.425
SUL,2008-05-03,1.41
SUL,2008-05-10,1.407
SUL,2008-05-17,1.403
SUL,2008-05-24,1.38
SUL,2008-05-31,1.35
SUL,2008-06-07,1.327
SUL,2008-06-14,1.311
SUL,2008-06-21,1.386
SUL,2008-06-28,1.361
SUL,2008-07-05,1.377
SUL,2008-07-12,1.413
SUL,2008-07-19,1.41
SUL,2008-07-26,1.362
SUL,2008-08-02,1.346
SUL,2008-08-09,1.335
SUL,2008-08-16,1.347
SUL,2008-08-23,1.343
SUL,2008-08-30,1.397
SUL,2008-09-06,1.394
SUL,2008-09-13,1.401
SUL,2008-09-20,1.414
SUL,2008-09-27,1.433
SUL,2008-10-04,1.435
SUL,2008-10-11,1.437
SUL,2008-10-18,1.438
SUL,2008-10-25,1.435
SUL,2008-11-01,1.446
SUL,2008-11-08,1.456
SUL,2008-11-15,1.455
SUL,2008-11-22,1.45
SUL,2008-11-29,1.451
SUL,2008-12-06,1.448
SUL,2008-12-13,1.436
SUL,2008-12-20,1.429
SUL,2008-12-27,1.467
SUL,2009-01-03,1.474
SUL,2009-01-10,1.467
SUL,2009-01-17,1.464
SUL,2009-01-24,1.455
SUL,2009-01-31,1.464
SUL,2009-02-07,1.47
SUL,2009-02-14,1.491
SUL,2009-02-21,1.477
SUL,2009-02-28,1.473
SUL,2009-03-07,1.464
SUL,2009-03-14,1.444
SUL,2009-03-21,1.436
SUL,2009-03-28,1.438
SUL,2009-04-04,1.432
SUL,2009-04-11,1.413
SUL,2009-04-18,1.404
SUL,2009-04-25,1.382
SUL,2009-05-02,1.405
SUL,2009-05-09,1.373
SUL,2009-05-16,1.349
SUL,2009-05-23,1.332
SUL,2009-05-30,1.313
SUL,2009-06-06,1.287
SUL,2009-06-13,1.376
SUL,2009-06-20,1.359
SUL,2009-06-27,1.331
SUL,2009-07-04,1.323
SUL,2009-07-11,1.369
SUL,2009-07-18,1.376
SUL,2009-07-25,1.395
SUL,2009-08-01,1.382
SUL,2009-08-08,1.38
SUL,2009-08-15,1.372
SUL,2009-09-05,1.369
SUL,2009-09-12,1.363
SUL,2009-09-19,1.4
SUL,2009-09-26,1.424
SUL,2009-10-03,1.436
SUL,2009-10-10,1.577
SUL,2009-10-17,1.589
SUL,2009-10-24,1.633
SUL,2009-10-31,1.592
SUL,2009-11-07,1.671
SUL,2009-11-14,1.592
SUL,2009-11-21,1.702
SUL,2009-11-28,1.599
SUL,2009-12-05,1.52
SUL,2009-12-12,1.597
SUL,2009-12-19,1.592
SUL,2009-12-26,1.599
SUL,2010-01-02,1.599
SUL,2010-01-09,1.589
SUL,2010-01-16,1.599
SUL,2010-01-23,1.599
SUL,2010-01-30,1.489
SUL,2010-02-06,1.688
SUL,2010-02-13,1.494
SUL,2010-02-20,1.496
SUL,2010-02-27,1.494
SUL,2010-03-06,1.518
SUL,2010-03-13,1.519
SUL,2010-03-20,1.617
SUL,2010-03-27,1.527
SUL,2010-04-03,1.493
SUL,2010-04-10,1.452
SUL,2010-04-17,1.479
SUL,2010-04-24,1.549
SUL,2010-05-01,1.501
SUL,2010-05-08,1.498
SUL,2010-05-15,1.494
SUL,2010-05-22,1.494
SUL,2010-05-29,1.489
SUL,2010-06-05,1.457
SUL,2010-06-12,1.45
SUL,2010-06-19,1.419
SUL,2010-06-26,1.407
SUL,2010-07-03,1.405
SUL,2010-07-10,1.399
SUL,2010-07-17,1.407
SUL,2010-07-24,1.429
SUL,2010-07-31,1.492
SUL,2010-08-07,1.494
SUL,2010-08-14,1.518
SUL,2010-08-21,1.528
SUL,2010-08-28,1.519
SUL,2010-09-04,1.54
SUL,2010-09-11,1.538
SUL,2010-09-18,1.538
SUL,2010-09-25,1.54
SUL,2010-10-02,1.562
SUL,2010-10-09,1.586
SUL,2010-10-16,1.68
SUL,2010-10-23,1.688
SUL,2010-10-30,1.685
SUL,2010-11-06,1.512
SUL,2010-11-13,1.497
SUL,2010-11-20,1.695
SUL,2010-11-27,1.697
SUL,2010-12-04,1.5
SUL,2010-12-11,1.493
SUL,2010-12-18,1.69
SUL,2010-12-25,1.696
SUL,2011-01-01,1.697
SUL,2011-01-08,1.697
SUL,2011-01-15,1.695
SUL,2011-01-22,1.693
SUL,2011-01-29,1.696
SUL,2011-02-05,1.7
SUL,2011-02-12,1.7
SUL,2011-02-19,1.695
SUL,2011-02-26,1.693
SUL,2011-03-05,1.492
SUL,2011-03-12,1.522
SUL,2011-03-19,1.492
SUL,2011-03-26,1.515
SUL,2011-04-02,1.711
SUL,2011-04-09,1.739
SUL,2011-04-16,1.78
SUL,2011-04-23,1.785
SUL,2011-04-30,1.782
SUL,2011-05-07,1.79
SUL,2011-05-14,1.765
SUL,2011-05-21,1.79
SUL,2011-05-28,1.594
SUL,2011-06-04,1.596
SUL,2011-06-11,1.73
SUL,2011-06-18,1.74
SUL,2011-06-25,1.802
SUL,2011-07-02,1.782
SUL,2011-07-09,1.795
SUL,2011-07-16,1.803
SUL,2011-07-23,1.785
SUL,2011-07-30,1.792
SUL,2011-08-06,1.796
SUL,2011-08-13,1.794
SUL,2011-08-20,1.802
SUL,2011-08-27,1.793
SUL,2011-09-03,1.933
SUL,2011-09-10,1.786
SUL,2011-09-17,1.791
SUL,2011-09-24,1.793
SUL,2011-10-01,1.789
SUL,2011-10-08,1.575
SUL,2011-10-15,1.841
SUL,2011-10-22,1.888
SUL,2011-10-29,1.803
SUL,2011-11-05,1.978
SUL,2011-11-12,1.803
SUL,2011-11-19,1.873
SUL,2011-11-26,1.803
SUL,2011-12-03,1.655
SUL,2011-12-10,1.859
SUL,2011-12-17,1.861
SUL,2011-12-24,1.878
SUL,2011-12-31,1.877
SUL,2012-01-07,1.881
SUL,2012-01-14,1.875
SUL,2012-01-21,1.518
SUL,2012-01-28,1.492
SUL,2012-02-04,1.876
SUL,2012-02-11,1.865
SUL,2012-02-18,1.872
SUL,2012-02-25,1.904
SUL,2012-03-03,1.873
SUL,2012-03-10,1.864
SUL,2012-03-17,1.873
SUL,2012-03-24,1.885
SUL,2012-03-31,1.523
SUL,2012-04-07,1.52
SUL,2012-04-14,1.879
SUL,2012-04-21,1.915
SUL,2012-04-28,1.94
SUL,2012-05-05,1.91
SUL,2012-05-12,1.915
SUL,2012-05-19,1.457
SUL,2012-05-26,1.499
SUL,2012-06-02,1.909
SUL,2012-06-09,1.6
SUL,2012-06-16,1.915
SUL,2012-06-23,1.915
SUL,2012-06-30,1.914
SUL,2012-07-07,1.921
SUL,2012-07-14,1.924
SUL,2012-07-21,1.911
SUL,2012-07-28,1.905
SUL,2012-08-04,1.896
SUL,2012-08-11,1.898
SUL,2012-08-18,1.891
SUL,2012-08-25,1.88
SUL,2012-09-01,1.874
SUL,2012-09-08,1.872
SUL,2012-09-15,1.873
SUL,2012-09-22,1.878
SUL,2012-09-29,1.871
SUL,2012-10-06,1.873
SUL,2012-10-13,1.875
SUL,2012-10-20,1.874
SUL,2012-10-27,1.867
SUL,2012-11-03,1.887
SUL,2012-11-10,1.92
SUL,2012-11-17,1.93
SUL,2012-11-24,1.943
SUL,2012-12-01,1.948
SUL,2012-12-08,1.957
SUL,2012-12-15,1.967
SUL,2012-12-22,1.966
SUL,2012-12-29,1.971
SUL,2013-01-05,1.975
SUL,2013-01-12,1.972
SUL,2013-01-19,1.973
SUL,2013-01-26,1.975
SUL,2013-02-02,1.979
SUL,2013-02-09,1.98
SUL,2013-02-16,1.987
SUL,2013-02-23,1.987
SUL,2013-03-02,1.981
SUL,2013-03-09,1.981
SUL,2013-03-16,1.697
SUL,2013-03-23,1.982
SUL,2013-03-30,1.991
SUL,2013-04-06,1.99
SUL,2013-04-13,1.99
SUL,2013-04-20,1.989
SUL,2013-04-27,1.988
SUL,2013-05-04,1.988
SUL,2013-05-11,1.986
SUL,2013-05-18,1.988
SUL,2013-05-25,1.988
SUL,2013-06-01,1.959
SUL,2013-06-08,1.911
SUL,2013-06-15,1.863
SUL,2013-06-22,1.857
SUL,2013-06-29,1.855
SUL,2013-07-06,1.849
SUL,2013-07-13,1.85
SUL,2013-07-20,1.86
SUL,2013-07-27,1.867
SUL,2013-08-03,1.872
SUL,2013-08-10,1.867
SUL,2013-08-17,1.862
SUL,2013-08-24,1.861
SUL,2013-08-31,1.857
SUL,2013-09-07,1.844
SUL,2013-09-14,1.84
SUL,2013-09-21,1.84
SUL,2013-09-28,1.829
SUL,2013-10-05,1.839
SUL,2013-10-12,1.842
SUL,2013-10-19,1.845
SUL,2013-10-26,1.876
SUL,2013-11-02,1.933
SUL,2013-11-09,1.938
SUL,2013-11-16,1.951
SUL,2013-11-23,1.942
SUL,2013-11-30,1.945
SUL,2013-12-07,1.98
SUL,2013-12-14,2.003
SUL,2013-12-21,2.019
SUL,2013-12-28,2.026
SUL,2014-01-04,2.034
SUL,2014-01-11,2.046
SUL,2014-01-18,2.049
SUL,2014-01-25,2.045
SUL,2014-02-01,2.049
SUL,2014-02-08,2.052
SUL,2014-02-15,2.049
SUL,2014-02-22,2.065
SUL,2014-03-01,2.099
SUL,2014-03-08,2.115
SUL,2014-03-15,2.139
SUL,2014-03-22,2.15
SUL,2014-03-29,2.151
SUL,2014-04-05,2.16
SUL,2014-04-12,2.16
SUL,2014-04-19,2.142
SUL,2014-04-26,2.13
SUL,2014-05-03,2.128
SUL,2014-05-10,2.126
SUL,2014-05-17,2.116
SUL,2014-05-24,2.085
SUL,2014-05-31,2.059
SUL,2014-06-07,2.051
SUL,2014-06-14,2.036
SUL,2014-06-21,2.019
SUL,2014-06-28,2.012
SUL,2014-07-05,1.991
SUL,2014-07-12,1.982
SUL,2014-07-19,1.981
SUL,2014-07-26,1.983
SUL,2014-08-02,1.989
SUL,2014-08-09,2.003
SUL,2014-08-16,2.011
SUL,2014-08-23,2.007
SUL,2014-08-30,2.006
SUL,2014-09-06,2.007
SUL,2014-09-13,1.998
SUL,2014-09-20,1.987
SUL,2014-09-27,1.992
SUL,2014-10-04,1.97
SUL,2014-10-11,1.979
SUL,2014-10-18,1.981
SUL,2014-10-25,1.979
SUL,2014-11-01,1.979
SUL,2014-11-08,1.982
SUL,2014-11-15,1.981
SUL,2014-11-22,1.994
SUL,2014-11-29,2.006
SUL,2014-12-06,2.005
SUL,2014-12-13,2.003
SUL,2014-12-20,2.014
SUL,2014-12-27,2.008
SUL,2015-01-03,2.009
SUL,2015-01-10,2.008
SUL,2015-01-17,2.01
SUL,2015-01-24,2.016
SUL,2015-01-31,2.03
SUL,2015-02-07,2.1
SUL,2015-02-14,2.078
SUL,2015-02-21,2.199
SUL,2015-02-28,2.182
SUL,2015-03-07,2.074
SUL,2015-03-14,2.186
SUL,2015-03-21,2.093
SUL,2015-03-28,2.247
SUL,2015-04-04,2.235
SUL,2015-04-11,2.216
SUL,2015-04-18,2.085
SUL,2015-04-25,2.182
SUL,2015-05-02,2.162
SUL,2015-05-09,2.157
SUL,2015-05-16,2.167
SUL,2015-05-23,2.105
SUL,2015-05-30,2.107
SUL,2015-06-06,2.109
SUL,2015-06-13,2.104
SUL,2015-06-20,2.146
SUL,2015-06-27,2.11
SUL,2015-07-04,2.088
SUL,2015-07-11,2.106
SUL,2015-07-18,2.087
SUL,2015-07-25,2.117
SUL,2015-08-01,2.113
SUL,2015-08-08,2.112
SUL,2015-08-15,2.119
SUL,2015-08-29,2.092
SUL,2015-09-05,2.09
SUL,2015-09-12,2.095
SUL,2015-09-19,2.099
SUL,2015-09-26,2.146
SUL,2015-10-03,2.171
SUL,2015-10-10,2.297
SUL,2015-10-17,2.249
SUL,2015-10-24,2.292
SUL,2015-10-31,2.284
SUL,2015-11-07,2.208
SUL,2015-11-14,2.211
SUL,2015-11-21,2.449
SUL,2015-11-28,2.456
SUL,2015-12-05,2.444
SUL,2015-12-12,2.457
SUL,2015-12-19,2.203
SUL,2015-12-26,2.436
SUL,2016-01-02,2.43
SUL,2016-01-09,2.191
SUL,2016-01-16,2.218
SUL,2016-01-23,2.22
SUL,2016-01-30,2.216
SUL,2016-02-06,2.216
SUL,2016-02-13,2.211
SUL,2016-02-20,2.775
SUL,2016-02-27,2.797
SUL,2016-03-05,2.205
SUL,2016-03-12,2.212
SUL,2016-03-19,2.433
SUL,2016-03-26,2.206
SUL,2016-04-02,2.2
SUL,2016-04-09,2.645
SUL,2016-04-16,2.64
SUL,2016-04-23,2.651
SUL,2016-04-30,2.211
SUL,2016-05-07,2.2
SUL,2016-05-14,2.198
SUL,2016-05-21,2.595
SUL,2016-05-28,2.583
SUL,2016-06-04,2.191
SUL,2016-06-11,2.181
SUL,2016-06-18,2.187
SUL,2016-06-25,2.536
SUL,2016-07-02,2.52
SUL,2016-07-09,2.519
SUL,2016-07-16,2.498
SUL,2016-07-23,2.155
SUL,2016-07-30,2.135
SUL,2016-08-06,2.133
SUL,2016-08-13,2.132
SUL,2016-08-20,2.125
SUL,2016-08-27,2.134
SUL,2016-09-03,2.192
SUL,2016-09-10,2.167
SUL,2016-09-17,2.128
SUL,2016-09-24,2.194
SUL,2016-10-01,2.137
SUL,2016-10-08,2.144
SUL,2016-10-15,2.135
SUL,2016-10-22,2.144
SUL,2016-10-29,2.136
SUL,2016-11-05,2.166
SUL,2016-11-12,2.165
SUL,2016-11-19,2.7
SUL,2016-11-26,2.118
SUL,2016-12-03,2.13
SUL,2016-12-10,2.116
SUL,2016-12-17,2.847
SUL,2016-12-24,2.423
SUL,2016-12-31,2.742
SUL,2017-01-07,2.744
SUL,2017-01-14,2.134
SUL,2017-01-21,2.124
SUL,2017-01-28,2.092
SUL,2017-02-04,2.71
SUL,2017-02-11,2.731
SUL,2017-02-18,2.72
SUL,2017-02-25,1.965
SUL,2017-03-04,1.939
SUL,2017-03-11,2.822
SUL,2017-03-18,2.702
SUL,2017-03-25,2.691
SUL,2017-04-01,2.712
SUL,2017-04-08,2.698
SUL,2017-04-15,2.708
SUL,2017-04-22,2.677
SUL,2017-04-29,1.959
SUL,2017-05-06,2.658
SUL,2017-05-13,2.668
SUL,2017-05-20,2.652
SUL,2017-05-27,1.934
SUL,2017-06-03,1.923
SUL,2017-06-10,1.922
SUL,2017-06-17,1.919
SUL,2017-06-24,1.92
SUL,2017-07-01,2.518
SUL,2017-07-08,2.511
SUL,2017-07-15,1.936
SUL,2017-07-22,1.935
SUL,2017-07-29,2.662
SUL,2017-08-05,2.709
SUL,2017-08-12,2.617
SUL,2017-08-19,2.691
SUL,2017-08-26,2.691
SUL,2017-09-02,2.706
SUL,2017-09-09,2.722
SUL,2017-09-16,2.714
SUL,2017-09-23,2.727
SUL,2017-09-30,2.71
SUL,2017-10-07,2.709
SUL,2017-10-14,2.701
SUL,2017-10-21,2.735
SUL,2017-10-28,2.716
SUL,2017-11-04,2.753
SUL,2017-11-11,2.739
SUL,2017-11-18,2.795
SUL,2017-11-25,2.824
SUL,2017-12-02,2.669
SUL,2017-12-09,2.876
SUL,2017-12-16,2.697
SUL,2017-12-23,2.952
SUL,2017-12-30,2.686
SUL,2018-01-06,2.762
SUL,2018-01-13,2.786
SUL,2018-01-20,3.052
SUL,2018-01-27,1.998
SUL,2018-02-03,2.022
SUL,2018-02-10,2.793
SUL,2018-02-17,3.087
SUL,2018-02-24,2.786
SUL,2018-03-03,2.805
SUL,2018-03-10,2.786
SUL,2018-03-17,2.782
SUL,2018-03-24,2.786
SUL,2018-03-31,2.813
SUL,2018-04-07,2.784
SUL,2018-04-14,2.788
SUL,2018-04-21,2.832
SUL,2018-04-28,2.819
SUL,2018-05-05,2.829
SUL,2018-05-12,2.099
SUL,2018-05-19,2.1
SUL,2018-05-26,2.137
SUL,2018-06-02,2.995
SUL,2018-06-09,3.05
SUL,2018-06-16,3.025
SUL,2018-06-23,2.813
SUL,2018-06-30,2.821
SUL,2018-07-07,2.797
SUL,2018-07-14,2.79
SUL,2018-07-21,2.58
SUL,2018-07-28,2.539
SUL,2018-08-04,2.683
SUL,2018-08-11,2.683
SUL,2018-08-18,2.666
SUL,2018-08-25,2.658
SUL,2018-09-01,2.655
SUL,2018-09-08,2.635
SUL,2018-09-15,2.7
SUL,2018-09-22,2.685
SUL,2018-09-29,2.692
SUL,2018-10-06,2.731
SUL,2018-10-13,2.977
SUL,2018-10-20,3.024
SUL,2018-10-27,3.038
SUL,2018-11-03,3.029
SUL,2018-11-10,2.997
SUL,2018-11-17,2.978
SUL,2018-11-24,2.951
SUL,2018-12-01,2.935
SUL,2018-12-08,2.885
SUL,2018-12-15,2.893
SUL,2018-12-22,2.87
SUL,2018-12-29,2.873
SUL,2019-01-05,2.875
SUL,2019-01-12,2.858
SUL,2019-01-19,2.854
SUL,2019-01-26,2.844
SUL,2019-02-02,2.814
SUL,2019-02-09,2.818
SUL,2019-02-16,2.797
SUL,2019-02-23,2.801
SUL,2019-03-02,2.882
SUL,2019-03-09,2.859
SUL,2019-03-16,2.915
SUL,2019-03-23,2.895
SUL,2019-03-30,2.865
SUL,2019-04-06,2.882
SUL,2019-04-13,2.976
SUL,2019-04-20,2.884
SUL,2019-04-27,2.905
SUL,2019-05-04,2.891
SUL,2019-05-11,2.885
SUL,2019-05-18,2.883
SUL,2019-05-25,2.892
SUL,2019-06-01,2.891
SUL,2019-06-08,2.871
SUL,2019-06-15,2.861
SUL,2019-06-22,2.863
SUL,2019-06-29,2.851
